t,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10
0,-0.122511280687204,-0.236883085813983,0.531033576298005,0.590399802274126,-0.626254790891243,-0.0204712084235379,-0.108827598578201,0.292626020222529,0.418729661716145,0.509373363964722,-0.447949846002843,0.35940535370735,0.310196007947681,-0.674776529610739,-0.762004636883247,-0.00327189603571409,0.919487917032162,-0.319228546667734,0.170535501959555,-0.552376121017726,100,100,100,100,100,100,100,100,100,100
0.204081632653061,-0.0943086216383346,-0.328466278621782,0.431355636900907,0.543618861134617,-0.569370938767263,-0.00909002359084836,-0.1304137043532,0.359085162202068,0.338648954914294,0.421798732769247,-0.352009187142414,0.399561533743921,0.318215259630258,-0.586393592648326,-0.679759713833023,-0.000742268013094792,0.821845508021167,-0.244507850422694,0.11064326207728,-0.504098963158377,98,98,98,98,98,99.7668216252491,98,98,98,98
0.408163265306122,-0.065207290840384,-0.420320578543426,0.335937742440289,0.500157901536364,-0.536731286479808,-0.0102715954294779,-0.152396749054526,0.382408411505384,0.25297613025942,0.334565955129101,-0.256337286639768,0.439093642034584,0.288291599815615,-0.500157901536364,-0.585236419886219,-0.000711137264213226,0.724291698532969,-0.191239060667171,0.0590664541530281,-0.455206811383425,96,96,96,96.0686326676928,96,99.7431819879137,96,96.8369801514879,96,96
0.612244897959184,-0.00598035534215392,-0.470243566958463,0.235941803381462,0.502198842702928,-0.517088409524932,0.000431183737751266,-0.156153098103274,0.373926316433302,0.159309358520478,0.245730582761761,-0.183147852956177,0.495074740707917,0.289192805532007,-0.499054720398646,-0.487184610188816,0.00927326753449417,0.624362274228493,-0.185665910661128,0.0376626945626612,-0.409290837949814,94.1169680734054,94.499841584237,94,96.0222324544692,94,99.4504446851408,94,96.6339964695805,94.078377242787,94
0.816326530612245,-0.0372796188630626,-0.497524785954584,0.143120362261418,0.499378511536987,-0.481218584449061,-0.0101412596380088,-0.180420328497898,0.370459336587709,0.169843973873878,0.18975173525198,-0.159823032053416,0.471828205045605,0.251988235000978,-0.495204469459999,-0.39383925331968,0.000149521646606371,0.527351442209722,-0.182392411126104,0.0187170010405436,-0.37635977261601,93.3362783355205,93.7829967390401,92,95.926778381374,92,99.1711460650508,92,96.5386324334756,93.6448256663036,92.7010640612343
1.02040816326531,-0.0372796188630626,-0.497524785954584,0.0502989211413744,0.499378511536987,-0.44534875937319,-0.0101412596380088,-0.204687558892522,0.370459336587709,0.169843973873878,0.18975173525198,-0.159823032053416,0.471828205045605,0.21478366446995,-0.495204469459999,-0.300493896450544,0.000149521646606371,0.430340610190951,-0.182392411126104,0.0187170010405436,-0.37635977261601,93.3362783355205,93.7829967390401,90,95.926778381374,90,99.1711460650508,90,96.5386324334756,93.6448256663036,92.7010640612343
1.22448979591837,-0.0542169337841436,-0.497524785954584,0.000881330023068581,0.489300403987576,-0.409785246768483,-0.0051027222444575,-0.215199917519713,0.381136343793109,0.176656118400667,0.159993139720352,-0.135852103700729,0.471828205045605,0.198060016058259,-0.4983966024702,-0.207031408942373,0.00416068426396998,0.388316339587354,-0.194215200751302,0.0137306048911436,-0.351817850772258,92.7492594115238,93.7829967390401,88.9565866153563,95.7153471018222,88,99.0423418964705,89.1336169429932,96.2200249399129,93.4759831839568,91.9296031261767
1.42857142857143,-0.0655746848845877,-0.497524785954584,0.000881330023068582,0.487164801001325,-0.375971900857881,-0.0020883245065566,-0.214594459078883,0.382337509867976,0.178229267895992,0.149084481608137,-0.119506219680082,0.471828205045605,0.198060016058259,-0.49832993846428,-0.11292159203505,0.00542787899126611,0.389380662044175,-0.19610521055327,0.0129839152159854,-0.342413531123959,92.3511707608561,93.7829967390401,88.9565866153563,95.6726142376328,86,98.9769434983276,89.1091272536063,96.175236829924,93.4411559256344,91.6415475413626
1.63265306122449,-0.0661733295264144,-0.497524785954584,0.001409156131061,0.487164801001325,-0.342158554947279,-0.00111543773972674,-0.214594459078883,0.382390864496891,0.180931434673342,0.147145308885515,-0.117498068840325,0.471828205045605,0.197662960519208,-0.49832993846428,-0.0188117751277265,0.00583708872506819,0.389380662044175,-0.198371782723433,0.011588990376348,-0.341801138515295,92.3092611189946,93.7829967390401,88.9433767175313,95.6726142376328,84,98.9558346256215,89.1091272536063,96.1298928286934,93.380336453092,91.6008760990212
1.83673469387755,-0.0661733295264144,-0.497524785954584,0.001409156131061,0.487164801001325,-0.308345209036676,-0.00111543773972674,-0.214594459078883,0.382390864496891,0.180931434673342,0.147145308885515,-0.117498068840325,0.471828205045605,0.197662960519208,-0.49832993846428,0.0752980417795969,0.00583708872506819,0.389380662044175,-0.198371782723433,0.011588990376348,-0.341801138515295,92.3092611189946,93.7829967390401,88.9433767175313,95.6726142376328,82,98.9558346256215,89.1091272536063,96.1298928286934,93.380336453092,91.6008760990212
2.04081632653061,-0.0661733295264144,-0.497524785954584,0.001409156131061,0.487164801001325,-0.29936394051333,-0.00112364062853091,-0.214594459078883,0.382390864496891,0.180931434673342,0.147145308885515,-0.117498068840325,0.471828205045605,0.197662960519208,-0.49832993846428,0.10029484447881,0.0058816230787277,0.389380662044175,-0.198371782723433,0.011588990376348,-0.341801138515295,92.3092611189946,93.7829967390401,88.9433767175313,95.6726142376328,81.4687737470825,98.9549289554739,89.1091272536063,96.1298928286934,93.380336453092,91.6008760990212
2.24489795918367,-0.087560083030556,-0.500712937439273,0.00721383095104627,0.480023503649549,-0.31965675762765,0.00526064395517549,-0.212354248707094,0.389577294391923,0.189037584676722,0.124009249242721,-0.100139477499679,0.474126973814511,0.20575055323396,-0.498866301187504,0.108742097685028,0.00737936156335007,0.40054792272728,-0.196640198617523,0.019078070735971,-0.334567289504813,91.7583658771279,93.7043872033787,88.7442753306095,95.5293860101952,81.0291582272631,98.8237766619917,88.8813323865225,95.9820508073977,93.1596140097291,91.1160644542348
2.44897959183673,-0.115150452321726,-0.504575464147256,0.0370695614978225,0.475464946102007,-0.354893620383972,0.0169790631116375,-0.197023756913909,0.417867889740459,0.22123170099205,0.101088118596132,-0.119693382841588,0.471395140198407,0.232533011271399,-0.498383825666381,0.0928200592284928,0.0169042189115827,0.425605688647091,-0.17841799917963,0.0484529575606258,-0.362127515717536,91.0820275914325,93.6097679083572,87.9421120791428,95.4377056316123,80.2558154040549,98.5217539773929,88.2938238805371,95.3090258932885,92.2879844780389,90.3991420598253
2.6530612244898,-0.1408232655487,-0.503011923053151,0.0638350132564603,0.468192562817425,-0.382375620445912,0.0252561550636271,-0.182550551885712,0.437959511019136,0.243369981100665,0.0847177548418049,-0.141381563800345,0.466292858480051,0.2582670768425,-0.497884117099478,0.0846072245678413,0.0265105185661111,0.446775632635154,-0.165251579343582,0.0752857088809007,-0.383278562142213,90.4098756644734,93.5030384569645,87.1995135230813,95.29191500463,79.682156627231,98.2681470025406,87.7809339538488,94.8285978104687,91.5922546484116,89.8642194208175
2.85714285714286,-0.161719575763813,-0.495975116484023,0.0858559986190194,0.46051142829128,-0.401619772731723,0.034444469649907,-0.169236742223828,0.4532774069737,0.270655549694914,0.0763051879089254,-0.161719575763813,0.460467311176333,0.276721170888014,-0.49527136457841,0.0763051879089254,0.0349009695983934,0.457207413124624,-0.164697910119929,0.0943249946468013,-0.401619772731723,89.8266808389709,93.3203325204664,86.6248910789047,95.1296481831968,79.2629854402988,98.0192897796504,87.4426562147684,94.5220398315583,90.9268234630927,89.4606497052595
3.06122448979592,-0.17946274907575,-0.485305056695272,0.101210993614477,0.443237905466276,-0.415806085631086,0.0335528141386248,-0.165147397532881,0.460959162324667,0.283441876091473,0.058234413340898,-0.17946274907575,0.44319281208947,0.296445503741394,-0.483984567761241,0.058234413340898,0.0351925738438383,0.462670749719536,-0.155622382044104,0.110380582570522,-0.415806085631086,89.3248281122253,92.9142495266843,86.1249610126669,94.7169660424745,78.8035055747259,98.000527236254,87.306170630547,94.2842377498793,90.5163252066795,89.0011698396866
3.26530612244898,-0.193878241990024,-0.475476860021265,0.113532700941007,0.431198859678631,-0.423194721961537,0.0352620237561862,-0.161155575017267,0.463991510370022,0.297178072176502,0.0524920772385988,-0.193878241990024,0.428911406545668,0.308489193258205,-0.472505399852939,0.0524920772385988,0.0363832342429562,0.469068416628026,-0.150121613512713,0.123767759267329,-0.423194721961537,88.9170964004721,92.5675208176511,85.7803598352934,94.3842740411615,78.6163517655363,97.9588663687508,87.1553531396937,94.1586135657361,90.1327110344711,88.814016030497
